customer_id,current_ltv,ltv_month_3,ltv_month_6,ltv_month_12,value_at_risk,decay_rate_pct,decay_pattern,urgency,intervention_month,turning_point
4539,956.4000000000001,943.97,931.53,906.67,49.73,1.3,🟢 STABLE,Low,11,12
4540,251.39999999999998,191.16,130.93,10.46,240.94,24.0,🟡 DECLINING,Medium,6,7
4541,606.5999999999999,216.01,0.0,0.0,606.6,64.4,🔴 CRITICAL DECAY,Critical,1,1
4542,951.5999999999999,772.7,593.8,236.0,715.6,18.8,🟡 DECLINING,Medium,7,8
4543,234.0,228.64,223.28,212.57,21.43,2.3,🟢 STABLE,Low,11,12
4544,966.5999999999999,84.48,0.0,0.0,966.6,91.3,🔴 CRITICAL DECAY,Critical,1,1
4545,529.8,279.1,28.4,0.0,529.8,47.3,🟠 RAPID DECLINE,High,1,2
4546,1014.0,299.13,0.0,0.0,1014.0,70.5,🔴 CRITICAL DECAY,Critical,1,1
4547,1266.0,1011.53,757.07,248.14,1017.86,20.1,🟡 DECLINING,Medium,7,8
4548,1011.5999999999999,395.33,0.0,0.0,1011.6,60.9,🔴 CRITICAL DECAY,Critical,2,3
4549,1112.4,755.76,399.13,0.0,1112.4,32.1,🟡 DECLINING,Medium,4,5
4550,315.0,313.9,312.8,310.59,4.41,0.3,🟢 STABLE,Low,11,12
4551,1163.4,999.71,836.02,508.64,654.76,14.1,🟢 STABLE,Low,10,11
4552,245.39999999999998,157.47,69.55,0.0,245.4,35.8,🟠 RAPID DECLINE,High,4,5
4553,1389.6,1381.4,1373.2,1356.81,32.79,0.6,🟢 STABLE,Low,11,12
4554,1298.4,756.45,214.5,0.0,1298.4,41.7,🟠 RAPID DECLINE,High,3,4
4555,242.39999999999998,240.8,239.2,236.0,6.4,0.7,🟢 STABLE,Low,11,12
4556,813.0,158.05,0.0,0.0,813.0,80.6,🔴 CRITICAL DECAY,Critical,1,1
4557,658.8,625.79,592.79,526.78,132.02,5.0,🟢 STABLE,Low,11,12
4558,1023.0,224.45,0.0,0.0,1023.0,78.1,🔴 CRITICAL DECAY,Critical,1,1
4559,241.79999999999998,165.63,89.47,0.0,241.8,31.5,🟡 DECLINING,Medium,4,5
4560,1084.1999999999998,724.79,365.38,0.0,1084.2,33.1,🟡 DECLINING,Medium,4,5
4561,669.0,520.48,371.96,74.93,594.07,22.2,🟡 DECLINING,Medium,6,7
4562,1375.1999999999998,1371.49,1367.77,1360.35,14.85,0.3,🟢 STABLE,Low,11,12
4563,960.5999999999999,176.56,0.0,0.0,960.6,81.6,🔴 CRITICAL DECAY,Critical,1,1
4564,240.0,142.01,44.02,0.0,240.0,40.8,🟠 RAPID DECLINE,High,1,1
4565,801.5999999999999,787.09,772.58,743.56,58.04,1.8,🟢 STABLE,Low,11,12
4566,1203.6,647.54,91.47,0.0,1203.6,46.2,🟠 RAPID DECLINE,High,3,4
4567,1264.1999999999998,488.11,0.0,0.0,1264.2,61.4,🔴 CRITICAL DECAY,Critical,1,2
4568,1022.4000000000001,901.76,781.11,539.83,482.57,11.8,🟢 STABLE,Low,11,12
4569,585.5999999999999,440.37,295.14,4.68,580.92,24.8,🟡 DECLINING,Medium,6,7
4570,227.39999999999998,146.06,64.72,0.0,227.4,35.8,🟠 RAPID DECLINE,High,4,5
4571,837.5999999999999,425.33,13.07,0.0,837.6,49.2,🟠 RAPID DECLINE,High,1,1
4572,1273.8000000000002,547.48,0.0,0.0,1273.8,57.0,🟠 RAPID DECLINE,High,1,1
4573,246.60000000000002,245.96,245.32,244.04,2.56,0.3,🟢 STABLE,Low,11,12
4574,1269.0,1219.26,1169.51,1070.02,198.98,3.9,🟢 STABLE,Low,11,12
4575,303.0,223.28,143.56,0.0,303.0,26.3,🟡 DECLINING,Medium,5,6
4576,237.0,174.65,112.29,0.0,237.0,26.3,🟡 DECLINING,Medium,5,6
4577,1258.1999999999998,896.59,534.99,0.0,1258.2,28.7,🟡 DECLINING,Medium,5,6
4578,731.4000000000001,571.37,411.34,91.28,640.12,21.9,🟡 DECLINING,Medium,6,7
4579,973.8000000000001,294.18,0.0,0.0,973.8,69.8,🔴 CRITICAL DECAY,Critical,1,1
4580,229.20000000000002,228.83,228.47,227.73,1.47,0.2,🟢 STABLE,Low,11,12
4581,249.60000000000002,246.9,244.21,238.82,10.78,1.1,🟢 STABLE,Low,11,12
4582,1081.8000000000002,1078.88,1075.96,1070.12,11.68,0.3,🟢 STABLE,Low,11,12
4583,1081.1999999999998,1078.61,1076.01,1070.82,10.38,0.2,🟢 STABLE,Low,11,12
4584,889.1999999999999,878.08,866.97,844.74,44.46,1.3,🟢 STABLE,Low,11,12
4585,1020.5999999999999,21.53,0.0,0.0,1020.6,97.9,🔴 CRITICAL DECAY,Critical,1,1
4586,1425.0,1420.58,1416.16,1407.33,17.67,0.3,🟢 STABLE,Low,11,12
4587,1030.8000000000002,563.33,95.86,0.0,1030.8,45.4,🟠 RAPID DECLINE,High,3,4
4588,1140.0,701.21,262.43,0.0,1140.0,38.5,🟠 RAPID DECLINE,High,3,4
4589,241.79999999999998,238.56,235.32,228.84,12.96,1.3,🟢 STABLE,Low,11,12
4590,1215.6,1196.39,1177.19,1138.77,76.83,1.6,🟢 STABLE,Low,11,12
4591,254.39999999999998,148.32,42.23,0.0,254.4,41.7,🟠 RAPID DECLINE,High,3,4
4592,290.4,268.59,246.78,203.16,87.24,7.5,🟢 STABLE,Low,11,12
4593,243.60000000000002,151.52,59.44,0.0,243.6,37.8,🟠 RAPID DECLINE,High,1,2
4594,1233.6,460.75,0.0,0.0,1233.6,62.6,🔴 CRITICAL DECAY,Critical,1,2
4595,1023.5999999999999,1019.3,1015.0,1006.4,17.2,0.4,🟢 STABLE,Low,11,12
4596,1075.1999999999998,1012.09,948.97,822.74,252.46,5.9,🟢 STABLE,Low,11,12
4597,1199.4,118.38,0.0,0.0,1199.4,90.1,🔴 CRITICAL DECAY,Critical,1,1
4598,675.0,626.33,577.67,480.33,194.67,7.2,🟢 STABLE,Low,11,12
4599,611.4000000000001,600.03,588.66,565.91,45.49,1.9,🟢 STABLE,Low,11,12
4600,1390.1999999999998,1379.36,1368.51,1346.83,43.37,0.8,🟢 STABLE,Low,11,12
4601,1243.8000000000002,594.41,0.0,0.0,1243.8,52.2,🟠 RAPID DECLINE,High,1,2
4602,313.20000000000005,311.48,309.75,306.31,6.89,0.5,🟢 STABLE,Low,11,12
4603,421.20000000000005,290.8,160.39,0.0,421.2,31.0,🟡 DECLINING,Medium,4,5
4604,1189.1999999999998,935.54,681.89,174.57,1014.63,21.3,🟡 DECLINING,Medium,7,8
4605,807.0,801.27,795.54,784.08,22.92,0.7,🟢 STABLE,Low,11,12
4606,300.0,291.96,283.92,267.84,32.16,2.7,🟢 STABLE,Low,11,12
4607,714.5999999999999,543.67,372.74,30.87,683.73,23.9,🟡 DECLINING,Medium,6,7
4608,933.5999999999999,921.56,909.51,885.43,48.17,1.3,🟢 STABLE,Low,11,12
4609,661.2,621.92,582.65,504.1,157.1,5.9,🟢 STABLE,Low,11,12
4610,1413.6,1235.49,1057.37,701.15,712.45,12.6,🟢 STABLE,Low,11,12
4611,289.79999999999995,288.84,287.89,285.97,3.83,0.3,🟢 STABLE,Low,11,12
4612,543.0,538.82,534.64,526.28,16.72,0.8,🟢 STABLE,Low,11,12
4613,954.0,381.12,0.0,0.0,954.0,60.1,🔴 CRITICAL DECAY,Critical,1,1
4614,243.0,165.56,88.11,0.0,243.0,31.9,🟡 DECLINING,Medium,4,5
4615,777.0,775.14,773.27,769.54,7.46,0.2,🟢 STABLE,Low,11,12
4616,655.2,587.39,519.57,383.95,271.25,10.3,🟢 STABLE,Low,11,12
4617,248.39999999999998,98.49,0.0,0.0,248.4,60.4,🔴 CRITICAL DECAY,Critical,2,3
4618,1137.0,174.19,0.0,0.0,1137.0,84.7,🔴 CRITICAL DECAY,Critical,1,1
4619,955.8000000000001,254.34,0.0,0.0,955.8,73.4,🔴 CRITICAL DECAY,Critical,1,1
4620,1389.6,1382.79,1375.98,1362.36,27.24,0.5,🟢 STABLE,Low,11,12
4621,593.4000000000001,306.49,19.58,0.0,593.4,48.4,🟠 RAPID DECLINE,High,1,2
4622,1005.5999999999999,811.52,617.44,229.28,776.32,19.3,🟡 DECLINING,Medium,7,8
4623,1144.1999999999998,932.75,721.3,298.41,845.79,18.5,🟡 DECLINING,Medium,8,9
4624,1136.4,187.28,0.0,0.0,1136.4,83.5,🔴 CRITICAL DECAY,Critical,1,1
4625,888.5999999999999,385.92,0.0,0.0,888.6,56.6,🟠 RAPID DECLINE,High,1,2
4626,1075.1999999999998,994.45,913.7,752.21,322.99,7.5,🟢 STABLE,Low,11,12
4627,1399.1999999999998,1019.18,639.15,0.0,1399.2,27.2,🟡 DECLINING,Medium,5,6
4628,650.4000000000001,529.23,408.06,165.72,484.68,18.6,🟡 DECLINING,Medium,8,9
4629,231.60000000000002,172.45,113.3,0.0,231.6,25.5,🟡 DECLINING,Medium,5,6
4630,780.5999999999999,738.6,696.61,612.61,167.99,5.4,🟢 STABLE,Low,11,12
4631,1110.0,106.56,0.0,0.0,1110.0,90.4,🔴 CRITICAL DECAY,Critical,1,1
4632,233.39999999999998,101.9,0.0,0.0,233.4,56.3,🟠 RAPID DECLINE,High,1,1
4633,288.6,287.62,286.64,284.68,3.92,0.3,🟢 STABLE,Low,11,12
4634,225.0,105.68,0.0,0.0,225.0,53.0,🟠 RAPID DECLINE,High,1,2
4635,241.79999999999998,239.74,237.69,233.58,8.22,0.9,🟢 STABLE,Low,11,12
4636,240.0,234.29,228.58,217.15,22.85,2.4,🟢 STABLE,Low,11,12
4637,852.0,841.69,831.38,810.76,41.24,1.2,🟢 STABLE,Low,11,12
4638,906.5999999999999,108.25,0.0,0.0,906.6,88.1,🔴 CRITICAL DECAY,Critical,1,1
4639,1123.1999999999998,229.81,0.0,0.0,1123.2,79.5,🔴 CRITICAL DECAY,Critical,1,1
4640,840.0,179.26,0.0,0.0,840.0,78.7,🔴 CRITICAL DECAY,Critical,1,1
4641,292.79999999999995,165.7,38.59,0.0,292.8,43.4,🟠 RAPID DECLINE,High,3,4
4642,897.5999999999999,885.84,874.08,850.57,47.03,1.3,🟢 STABLE,Low,11,12
4643,783.0,569.79,356.58,0.0,783.0,27.2,🟡 DECLINING,Medium,5,6
4644,606.5999999999999,397.75,188.9,0.0,606.6,34.4,🟡 DECLINING,Medium,4,5
4645,1252.8000000000002,293.78,0.0,0.0,1252.8,76.6,🔴 CRITICAL DECAY,Critical,1,1
4646,848.4000000000001,70.16,0.0,0.0,848.4,91.7,🔴 CRITICAL DECAY,Critical,1,1
4647,543.0,361.48,179.95,0.0,543.0,33.4,🟡 DECLINING,Medium,1,2
4648,843.5999999999999,164.0,0.0,0.0,843.6,80.6,🔴 CRITICAL DECAY,Critical,1,1
4649,1307.4,1297.07,1286.74,1266.09,41.31,0.8,🟢 STABLE,Low,11,12
4650,317.4,263.98,210.56,103.73,213.67,16.8,🟡 DECLINING,Medium,8,9
4651,1034.4,408.9,0.0,0.0,1034.4,60.5,🔴 CRITICAL DECAY,Critical,1,2
4652,235.79999999999998,229.36,222.93,210.05,25.75,2.7,🟢 STABLE,Low,11,12
4653,614.4000000000001,494.1,373.8,133.2,481.2,19.6,🟡 DECLINING,Medium,7,8
4654,228.60000000000002,220.9,213.19,197.78,30.82,3.4,🟢 STABLE,Low,11,12
4655,897.0,888.84,880.67,864.35,32.65,0.9,🟢 STABLE,Low,11,12
4656,909.5999999999999,605.07,300.53,0.0,909.6,33.5,🟡 DECLINING,Medium,4,5
4657,301.20000000000005,246.29,191.38,81.56,219.64,18.2,🟡 DECLINING,Medium,8,9
4658,533.4000000000001,405.76,278.11,22.83,510.57,23.9,🟡 DECLINING,Medium,6,7
4659,1251.6,1236.71,1221.81,1192.02,59.58,1.2,🟢 STABLE,Low,11,12
4660,234.0,116.23,0.0,0.0,234.0,50.3,🟠 RAPID DECLINE,High,1,2
4661,1068.0,1065.12,1062.23,1056.47,11.53,0.3,🟢 STABLE,Low,11,12
4662,241.79999999999998,230.94,220.09,198.37,43.43,4.5,🟢 STABLE,Low,11,12
4663,898.8000000000001,113.61,0.0,0.0,898.8,87.4,🔴 CRITICAL DECAY,Critical,1,1
4664,898.8000000000001,209.15,0.0,0.0,898.8,76.7,🔴 CRITICAL DECAY,Critical,1,1
4665,433.79999999999995,430.98,428.16,422.52,11.28,0.7,🟢 STABLE,Low,11,12
4666,230.39999999999998,183.26,136.12,41.84,188.56,20.5,🟡 DECLINING,Medium,7,8
4667,231.0,145.23,59.46,0.0,231.0,37.1,🟠 RAPID DECLINE,High,1,2
4668,734.4000000000001,472.59,210.77,0.0,734.4,35.6,🟠 RAPID DECLINE,High,4,5
4669,245.39999999999998,243.02,240.64,235.88,9.52,1.0,🟢 STABLE,Low,11,12
4670,420.59999999999997,379.13,337.66,254.72,165.88,9.9,🟢 STABLE,Low,11,12
4671,1203.0,218.95,0.0,0.0,1203.0,81.8,🔴 CRITICAL DECAY,Critical,1,1
4672,528.0,496.8,465.59,403.18,124.82,5.9,🟢 STABLE,Low,11,12
4673,1233.6,462.85,0.0,0.0,1233.6,62.5,🔴 CRITICAL DECAY,Critical,1,1
4674,604.2,565.83,527.47,450.73,153.47,6.4,🟢 STABLE,Low,11,12
4675,1200.0,524.52,0.0,0.0,1200.0,56.3,🟠 RAPID DECLINE,High,1,1
4676,240.0,211.03,182.06,124.13,115.87,12.1,🟢 STABLE,Low,11,12
4677,1198.1999999999998,188.24,0.0,0.0,1198.2,84.3,🔴 CRITICAL DECAY,Critical,1,1
4678,1130.4,104.56,0.0,0.0,1130.4,90.8,🔴 CRITICAL DECAY,Critical,1,1
4679,1036.8000000000002,1034.73,1032.65,1028.51,8.29,0.2,🟢 STABLE,Low,11,12
4680,700.8,474.44,248.08,0.0,700.8,32.3,🟡 DECLINING,Medium,4,5
4681,1006.1999999999999,92.57,0.0,0.0,1006.2,90.8,🔴 CRITICAL DECAY,Critical,1,1
4682,1059.6,707.71,355.81,0.0,1059.6,33.2,🟡 DECLINING,Medium,1,1
4683,1129.1999999999998,282.3,0.0,0.0,1129.2,75.0,🔴 CRITICAL DECAY,Critical,1,1
4684,1248.6,710.2,171.81,0.0,1248.6,43.1,🟠 RAPID DECLINE,High,1,1
4685,1306.8000000000002,1190.76,1074.71,842.62,464.18,8.9,🟢 STABLE,Low,11,12
4686,1288.8000000000002,1285.96,1283.13,1277.46,11.34,0.2,🟢 STABLE,Low,11,12
4687,1136.4,796.39,456.38,0.0,1136.4,29.9,🟡 DECLINING,Medium,5,6
4688,1090.1999999999998,853.95,617.71,145.21,944.99,21.7,🟡 DECLINING,Medium,6,7
4689,238.79999999999998,110.52,0.0,0.0,238.8,53.7,🟠 RAPID DECLINE,High,1,2
4690,796.8000000000001,770.51,744.21,691.62,105.18,3.3,🟢 STABLE,Low,11,12
4691,1207.8000000000002,679.27,150.73,0.0,1207.8,43.8,🟠 RAPID DECLINE,High,1,1
4692,1208.4,553.08,0.0,0.0,1208.4,54.2,🟠 RAPID DECLINE,High,1,1
4693,307.20000000000005,305.91,304.62,302.04,5.16,0.4,🟢 STABLE,Low,11,12
4694,238.20000000000002,191.35,144.49,50.78,187.42,19.7,🟡 DECLINING,Medium,7,8
4695,249.0,242.03,235.06,221.11,27.89,2.8,🟢 STABLE,Low,11,12
4696,1149.6,1115.92,1082.23,1014.87,134.73,2.9,🟢 STABLE,Low,11,12
4697,1135.8000000000002,776.09,416.38,0.0,1135.8,31.7,🟡 DECLINING,Medium,4,5
4698,966.5999999999999,959.83,953.07,939.54,27.06,0.7,🟢 STABLE,Low,11,12
4699,1279.8000000000002,1253.56,1227.33,1174.86,104.94,2.1,🟢 STABLE,Low,11,12
4700,550.2,280.38,10.56,0.0,550.2,49.0,🟠 RAPID DECLINE,High,1,1
4701,1252.1999999999998,307.16,0.0,0.0,1252.2,75.5,🔴 CRITICAL DECAY,Critical,1,1
4702,665.4000000000001,470.37,275.34,0.0,665.4,29.3,🟡 DECLINING,Medium,5,6
4703,946.1999999999999,330.7,0.0,0.0,946.2,65.0,🔴 CRITICAL DECAY,Critical,1,1
4704,733.8,530.9,328.01,0.0,733.8,27.7,🟡 DECLINING,Medium,5,6
4705,947.4000000000001,322.97,0.0,0.0,947.4,65.9,🔴 CRITICAL DECAY,Critical,1,1
4706,533.4000000000001,204.19,0.0,0.0,533.4,61.7,🔴 CRITICAL DECAY,Critical,1,1
4707,1310.4,1255.89,1201.37,1092.35,218.05,4.2,🟢 STABLE,Low,11,12
4708,735.5999999999999,727.43,719.27,702.94,32.66,1.1,🟢 STABLE,Low,11,12
4709,1162.1999999999998,828.88,495.56,0.0,1162.2,28.7,🟡 DECLINING,Medium,5,6
4710,486.59999999999997,476.38,466.16,445.73,40.87,2.1,🟢 STABLE,Low,11,12
4711,237.60000000000002,230.76,223.91,210.23,27.37,2.9,🟢 STABLE,Low,11,12
4712,1299.0,1106.23,913.46,527.91,771.09,14.8,🟢 STABLE,Low,10,11
4713,1260.6,948.73,636.86,13.11,1247.49,24.7,🟡 DECLINING,Medium,6,7
4714,1085.4,1080.84,1076.28,1067.17,18.23,0.4,🟢 STABLE,Low,11,12
4715,1036.8000000000002,1030.27,1023.74,1010.67,26.13,0.6,🟢 STABLE,Low,11,12
4716,802.8000000000001,796.46,790.12,777.43,25.37,0.8,🟢 STABLE,Low,11,12
4717,1328.4,722.65,116.9,0.0,1328.4,45.6,🟠 RAPID DECLINE,High,1,2
4718,240.0,226.22,212.45,184.9,55.1,5.7,🟢 STABLE,Low,11,12
4719,1018.8000000000001,352.71,0.0,0.0,1018.8,65.4,🔴 CRITICAL DECAY,Critical,1,1
4720,1225.1999999999998,900.15,575.11,0.0,1225.2,26.5,🟡 DECLINING,Medium,1,2
4721,243.0,143.78,44.57,0.0,243.0,40.8,🟠 RAPID DECLINE,High,1,1
4722,841.8000000000001,829.34,816.88,791.97,49.83,1.5,🟢 STABLE,Low,11,12
4723,892.1999999999999,76.37,0.0,0.0,892.2,91.4,🔴 CRITICAL DECAY,Critical,1,1
4724,960.5999999999999,930.53,900.47,840.33,120.27,3.1,🟢 STABLE,Low,11,12
4725,744.5999999999999,578.26,411.91,79.23,665.37,22.3,🟡 DECLINING,Medium,6,7
4726,590.4000000000001,583.2,575.99,561.59,28.81,1.2,🟢 STABLE,Low,11,12
4727,246.0,243.79,241.57,237.14,8.86,0.9,🟢 STABLE,Low,11,12
4728,459.0,452.94,446.88,434.76,24.24,1.3,🟢 STABLE,Low,11,12
4729,659.4000000000001,651.22,643.05,626.69,32.71,1.2,🟢 STABLE,Low,11,12
4730,1159.1999999999998,889.8,620.4,81.61,1077.59,23.2,🟡 DECLINING,Medium,6,7
4731,238.79999999999998,230.49,222.18,205.56,33.24,3.5,🟢 STABLE,Low,11,12
4732,238.79999999999998,238.42,238.04,237.27,1.53,0.2,🟢 STABLE,Low,11,12
4733,1015.1999999999999,354.2,0.0,0.0,1015.2,65.1,🔴 CRITICAL DECAY,Critical,1,1
4734,960.0,864.67,769.34,578.69,381.31,9.9,🟢 STABLE,Low,11,12
4735,1023.0,938.3,853.59,684.18,338.82,8.3,🟢 STABLE,Low,11,12
4736,975.0,965.84,956.67,938.34,36.66,0.9,🟢 STABLE,Low,11,12
4737,1386.0,1379.35,1372.69,1359.39,26.61,0.5,🟢 STABLE,Low,11,12
4738,1249.1999999999998,393.0,0.0,0.0,1249.2,68.5,🔴 CRITICAL DECAY,Critical,1,1
4739,948.0,420.34,0.0,0.0,948.0,55.7,🟠 RAPID DECLINE,High,1,2
4740,469.20000000000005,296.3,123.4,0.0,469.2,36.8,🟠 RAPID DECLINE,High,1,1
4741,1135.8000000000002,230.23,0.0,0.0,1135.8,79.7,🔴 CRITICAL DECAY,Critical,1,2
4742,249.60000000000002,248.45,247.3,245.01,4.59,0.5,🟢 STABLE,Low,11,12
4743,714.0,703.93,693.87,673.73,40.27,1.4,🟢 STABLE,Low,11,12
4744,240.60000000000002,239.59,238.58,236.56,4.04,0.4,🟢 STABLE,Low,11,12
4745,1205.4,313.77,0.0,0.0,1205.4,74.0,🔴 CRITICAL DECAY,Critical,1,1
4746,918.0,114.11,0.0,0.0,918.0,87.6,🔴 CRITICAL DECAY,Critical,1,1
4747,247.20000000000002,241.71,236.22,225.25,21.95,2.2,🟢 STABLE,Low,11,12
4748,243.60000000000002,238.63,233.66,223.72,19.88,2.0,🟢 STABLE,Low,11,12
4749,590.4000000000001,200.26,0.0,0.0,590.4,66.1,🔴 CRITICAL DECAY,Critical,1,1
4750,474.59999999999997,452.67,430.75,386.89,87.71,4.6,🟢 STABLE,Low,11,12
4751,277.79999999999995,231.55,185.29,92.79,185.01,16.6,🟡 DECLINING,Medium,9,10
4752,245.39999999999998,238.01,230.63,215.85,29.55,3.0,🟢 STABLE,Low,11,12
4753,970.1999999999999,220.33,0.0,0.0,970.2,77.3,🔴 CRITICAL DECAY,Critical,1,1
4754,303.0,301.36,299.73,296.46,6.54,0.5,🟢 STABLE,Low,11,12
4755,1095.0,536.77,0.0,0.0,1095.0,51.0,🟠 RAPID DECLINE,High,1,2
4756,869.4000000000001,850.79,832.19,794.98,74.42,2.1,🟢 STABLE,Low,11,12
4757,721.2,490.85,260.5,0.0,721.2,31.9,🟡 DECLINING,Medium,4,5
4758,236.39999999999998,233.63,230.87,225.34,11.06,1.2,🟢 STABLE,Low,11,12
4759,947.4000000000001,55.71,0.0,0.0,947.4,94.1,🔴 CRITICAL DECAY,Critical,1,1
4760,901.1999999999999,876.78,852.35,803.51,97.69,2.7,🟢 STABLE,Low,11,12
4761,300.0,299.25,298.5,297.0,3.0,0.2,🟢 STABLE,Low,11,12
4762,829.8000000000001,666.41,503.02,176.25,653.55,19.7,🟡 DECLINING,Medium,7,8
4763,1098.6,970.5,842.41,586.21,512.39,11.7,🟢 STABLE,Low,11,12
4764,541.8,168.28,0.0,0.0,541.8,68.9,🔴 CRITICAL DECAY,Critical,1,1
4765,429.59999999999997,422.9,416.2,402.79,26.81,1.6,🟢 STABLE,Low,11,12
4766,1357.8000000000002,1349.52,1341.23,1324.67,33.13,0.6,🟢 STABLE,Low,11,12
4767,238.20000000000002,234.22,230.24,222.29,15.91,1.7,🟢 STABLE,Low,11,12
4768,237.60000000000002,237.27,236.93,236.27,1.33,0.1,🟢 STABLE,Low,11,12
4769,238.79999999999998,233.79,228.77,218.74,20.06,2.1,🟢 STABLE,Low,11,12
4770,236.39999999999998,223.85,211.29,186.19,50.21,5.3,🟢 STABLE,Low,11,12
4771,952.8000000000001,157.12,0.0,0.0,952.8,83.5,🔴 CRITICAL DECAY,Critical,1,1
4772,709.2,692.11,675.02,640.83,68.37,2.4,🟢 STABLE,Low,11,12
4773,647.4000000000001,426.05,204.71,0.0,647.4,34.2,🟡 DECLINING,Medium,1,1
4774,1093.8000000000002,977.97,862.13,630.47,463.33,10.6,🟢 STABLE,Low,11,12
4775,1191.6,412.77,0.0,0.0,1191.6,65.4,🔴 CRITICAL DECAY,Critical,1,1
4776,827.4000000000001,153.73,0.0,0.0,827.4,81.4,🔴 CRITICAL DECAY,Critical,1,1
4777,618.5999999999999,476.38,334.17,49.74,568.86,23.0,🟡 DECLINING,Medium,6,7
4778,292.79999999999995,291.25,289.7,286.59,6.21,0.5,🟢 STABLE,Low,11,12
4779,1161.6,306.08,0.0,0.0,1161.6,73.7,🔴 CRITICAL DECAY,Critical,1,1
4780,840.5999999999999,410.55,0.0,0.0,840.6,51.2,🟠 RAPID DECLINE,High,2,3
4781,234.0,232.34,230.68,227.35,6.65,0.7,🟢 STABLE,Low,11,12
4782,945.0,324.13,0.0,0.0,945.0,65.7,🔴 CRITICAL DECAY,Critical,1,1
4783,830.4000000000001,824.09,817.78,805.16,25.24,0.8,🟢 STABLE,Low,11,12
4784,234.60000000000002,77.0,0.0,0.0,234.6,67.2,🔴 CRITICAL DECAY,Critical,1,1
4785,967.8000000000001,181.08,0.0,0.0,967.8,81.3,🔴 CRITICAL DECAY,Critical,1,1
4786,1243.8000000000002,1226.39,1208.97,1174.15,69.65,1.4,🟢 STABLE,Low,11,12
4787,656.4000000000001,462.89,269.39,0.0,656.4,29.5,🟡 DECLINING,Medium,5,6
4788,649.8,641.61,633.43,617.05,32.75,1.3,🟢 STABLE,Low,11,12
4789,853.1999999999999,124.14,0.0,0.0,853.2,85.5,🔴 CRITICAL DECAY,Critical,1,1
4790,1018.1999999999999,290.9,0.0,0.0,1018.2,71.4,🔴 CRITICAL DECAY,Critical,1,1
4791,240.0,146.98,53.95,0.0,240.0,38.8,🟠 RAPID DECLINE,High,3,4
4792,1275.0,1132.33,989.66,704.31,570.69,11.2,🟢 STABLE,Low,11,12
4793,1191.0,817.03,443.05,0.0,1191.0,31.4,🟡 DECLINING,Medium,4,5
4794,232.20000000000002,132.21,32.23,0.0,232.2,43.1,🟠 RAPID DECLINE,High,1,2
4795,249.60000000000002,238.99,228.38,207.17,42.43,4.3,🟢 STABLE,Low,11,12
4796,1137.0,873.56,610.11,83.23,1053.77,23.2,🟡 DECLINING,Medium,6,7
4797,1368.6,1364.77,1360.94,1353.27,15.33,0.3,🟢 STABLE,Low,11,12
4798,898.8000000000001,577.03,255.26,0.0,898.8,35.8,🟠 RAPID DECLINE,High,4,5
4799,237.60000000000002,133.44,29.27,0.0,237.6,43.8,🟠 RAPID DECLINE,High,3,4
4800,1128.0,25.72,0.0,0.0,1128.0,97.7,🔴 CRITICAL DECAY,Critical,1,1
4801,970.1999999999999,968.94,967.68,965.15,5.05,0.1,🟢 STABLE,Low,11,12
4802,655.8,586.61,517.43,379.05,276.75,10.6,🟢 STABLE,Low,11,12
4803,1100.4,915.86,731.33,362.25,738.15,16.8,🟡 DECLINING,Medium,8,9
4804,1423.1999999999998,1209.72,996.24,569.28,853.92,15.0,🟢 STABLE,Low,10,11
4805,294.6,292.21,289.83,285.05,9.55,0.8,🟢 STABLE,Low,11,12
4806,233.39999999999998,227.38,221.36,209.31,24.09,2.6,🟢 STABLE,Low,11,12
4807,1393.8000000000002,1372.34,1350.87,1307.94,85.86,1.5,🟢 STABLE,Low,11,12
4808,967.1999999999999,951.14,935.09,902.98,64.22,1.7,🟢 STABLE,Low,11,12
4809,243.60000000000002,81.12,0.0,0.0,243.6,66.7,🔴 CRITICAL DECAY,Critical,2,3
4810,1078.1999999999998,375.54,0.0,0.0,1078.2,65.2,🔴 CRITICAL DECAY,Critical,1,1
4811,552.0,316.79,81.59,0.0,552.0,42.6,🟠 RAPID DECLINE,High,1,1
4812,795.0,673.92,552.84,310.69,484.31,15.2,🟡 DECLINING,Medium,9,10
4813,1197.6,977.84,758.08,318.56,879.04,18.4,🟡 DECLINING,Medium,8,9
4814,1080.0,224.86,0.0,0.0,1080.0,79.2,🔴 CRITICAL DECAY,Critical,1,1
4815,845.4000000000001,809.98,774.56,703.71,141.69,4.2,🟢 STABLE,Low,11,12
4816,900.0,878.13,856.26,812.52,87.48,2.4,🟢 STABLE,Low,11,12
4817,238.79999999999998,124.32,9.84,0.0,238.8,47.9,🟠 RAPID DECLINE,High,1,1
4818,963.5999999999999,928.43,893.26,822.91,140.69,3.6,🟢 STABLE,Low,11,12
4819,237.0,235.36,233.73,230.46,6.54,0.7,🟢 STABLE,Low,11,12
4820,1011.5999999999999,1001.69,991.77,971.95,39.65,1.0,🟢 STABLE,Low,11,12
4821,648.5999999999999,596.45,544.31,440.01,208.59,8.0,🟢 STABLE,Low,11,12
4822,1258.8000000000002,1253.64,1248.48,1238.16,20.64,0.4,🟢 STABLE,Low,11,12
4823,647.4000000000001,302.4,0.0,0.0,647.4,53.3,🟠 RAPID DECLINE,High,2,3
